elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.63
10.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.58
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,1.18
20.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.82
25.0,2,209.52,26.05,926.71,SCALE_UP,target_instance_1,attack,36.8
30.0,2,205.47,28.74,779.81,NO_ACTION,target_instance_1,attack,60.31
35.0,2,203.59,26.22,1229.96,NO_ACTION,"target_instance_2,target_instance_1",attack,61.09
40.0,2,202.58,26.35,1650.99,NO_ACTION,"target_instance_2,target_instance_1",attack,59.45
45.0,3,203.5,27.17,0.0,SCALE_UP,"target_instance_2,target_instance_1",attack,65.06
50.0,3,203.88,27.67,118.85,NO_ACTION,"target_instance_2,target_instance_1",attack,63.74
55.0,3,200.91,27.88,226.75,NO_ACTION,"target_instance_2,target_instance_1",attack,78.7
60.0,3,175.94,25.73,432.43,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,75.37
65.0,4,190.12,27.21,473.73,SCALE_UP,"target_instance_2,target_instance_1,target_instance_3",attack,73.36
70.0,4,126.13,27.16,298.92,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,77.82
75.0,4,180.59,27.27,293.63,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,87.92
80.0,4,158.43,25.23,254.4,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,82.29
85.0,4,169.23,25.41,279.19,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,86.78
90.0,4,162.59,25.04,265.72,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,85.81
95.0,4,169.15,24.5,265.53,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,84.94
100.0,4,163.72,24.55,576.3,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,90.04
105.0,4,173.37,24.39,626.65,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,94.52
110.0,4,142.96,24.46,377.59,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,79.1
115.0,4,131.44,24.4,267.43,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,81.24
120.0,4,100.56,24.38,159.17,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,62.99
125.0,4,108.02,24.5,155.47,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,58.8
130.0,4,87.3,24.57,110.63,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,42.85
135.0,4,130.08,24.51,282.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,80.61
140.0,4,97.97,24.5,113.64,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,50.76
145.0,4,96.78,24.51,226.35,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,74.1
150.0,4,121.1,24.44,146.38,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,59.88
155.0,4,134.6,24.38,194.11,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,73.19
160.0,4,109.72,24.39,165.47,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,60.65
165.0,4,44.72,24.16,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal,2.57
170.0,3,0.02,23.93,0.0,SCALE_DOWN,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal,2.21
175.55,3,0.02,24.64,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",normal,17.19
